ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,log_price,daily_log_return
000001.SH,20210329,3435.2958,3429.6322,3449.8338,3409.8868,3418.3267,16.9691,0.4964,284824243.0,327944119.7,8.14185831448601,0.004951873166342935
000001.SH,20210330,3456.6766,3432.5288,3457.6345,3423.3154,3435.2958,21.3808,0.6224,285423081.0,331625651.2,8.148062886225395,0.006204571739385045
000001.SH,20210331,3441.9115,3452.2078,3452.2078,3420.8321,3456.6766,-14.7651,-0.4271,283049261.0,314174120.2,8.143782264645463,-0.004280621579932031
000001.SH,20210401,3466.3315,3444.8102,3470.0311,3438.8255,3441.9115,24.42,0.7095,275244295.0,292651912.3,8.150852109094973,0.007069844449510754
000001.SH,20210402,3484.3924,3472.6276,3487.5862,3462.8321,3466.3315,18.0609,0.521,262654873.0,317953200.8,8.156048960792088,0.0051968516971143686
000001.SH,20210406,3482.9674,3491.6336,3493.2806,3471.761,3484.3924,-1.425,-0.0409,234746671.0,286329672.7,8.155639910574854,-0.0004090502172342525
000001.SH,20210407,3479.6256,3483.4211,3483.4211,3453.1947,3482.9674,-3.3418,-0.0959,295786978.0,323650987.0,8.154679980773812,-0.0009599298010414259
000001.SH,20210408,3482.5548,3467.4871,3495.9086,3459.3246,3479.6256,2.9292,0.0842,331755329.0,348011326.8,8.155521441352121,0.0008414605783091389
000001.SH,20210409,3450.6772,3475.4434,3475.4467,3442.1392,3482.5548,-31.8776,-0.9154,280085196.0,306422226.3,8.146325780618145,-0.009195660733976041
000001.SH,20210412,3412.9477,3445.9696,3456.1581,3403.9012,3450.6772,-37.7295,-1.0934,309577239.0,338890339.6,8.135331625027211,-0.010994155590934085
000001.SH,20210413,3396.47,3411.2928,3425.3945,3387.902,3412.9477,-16.4777,-0.4828,270626054.0,290539879.9,8.130491935970532,-0.004839689056678864
000001.SH,20210414,3416.7212,3397.021,3420.0278,3392.9751,3396.47,20.2512,0.5962,233242327.0,269010070.6,8.13643665674668,0.005944720776147605
000001.SH,20210415,3398.9875,3409.6139,3409.6139,3373.0939,3416.7212,-17.7337,-0.519,234005054.0,272569196.8,8.131232872137133,-0.0052037846095469575
000001.SH,20210416,3426.6178,3407.188,3432.6286,3394.1344,3398.9875,27.6303,0.8129,258579672.0,295951094.7,8.139328989538972,0.008096117401839464
000001.SH,20210419,3477.5485,3427.548,3479.0099,3414.3564,3426.6178,50.9307,1.4863,302735819.0,368472467.5,8.154082870501204,0.014753880962231847
000001.SH,20210420,3472.9427,3467.1481,3494.2983,3463.4637,3477.5485,-4.6058,-0.1324,285300082.0,358982768.2,8.152757553903678,-0.001325316597526438
000001.SH,20210421,3472.9298,3456.2991,3481.2511,3450.1113,3472.9427,-0.0129,-0.0004,253777859.0,323914146.2,8.152753839467515,-3.7144361630936373e-06
000001.SH,20210422,3465.1138,3482.8328,3485.3585,3456.3156,3472.9298,-7.816,-0.2251,251114510.0,317081034.9,8.150500753797536,-0.0022530856699791713
000001.SH,20210423,3474.166,3462.0858,3482.3587,3456.3329,3465.1138,9.0522,0.2612,249360433.0,323015935.3,8.153109729194284,0.0026089753967486473
000001.SH,20210426,3441.1658,3484.1072,3497.1208,3438.5724,3474.166,-33.0002,-0.9499,276970771.0,388161675.6,8.143565588304224,-0.009544140890060504
000001.SH,20210427,3442.6111,3440.0911,3443.8538,3417.2647,3441.1658,1.4453,0.042,253032393.0,327046020.0,8.143985503139417,0.0004199148351933246
000001.SH,20210428,3457.0683,3432.1612,3457.0683,3423.325,3442.6111,14.4572,0.4199,247381120.0,349669207.3,8.14817619674121,0.004190693601792361
000001.SH,20210429,3474.9011,3458.0819,3478.2278,3447.5878,3457.0683,17.8328,0.5158,276631387.0,371611589.9,8.153321297162233,0.00514510042102323
000001.SH,20210430,3446.8564,3468.3022,3469.0872,3426.9023,3474.9011,-28.0447,-0.8071,312660354.0,401442334.7,8.145217906235105,-0.008103390927127307
000001.SH,20210506,3441.2826,3446.0743,3471.2396,3426.8487,3446.8564,-5.5738,-0.1617,310424192.0,400525169.6,8.143599529713798,-0.001618376521307141
000001.SH,20210507,3418.8741,3446.407,3457.8924,3416.7755,3441.2826,-22.4085,-0.6512,353785389.0,411078841.6,8.137066565328654,-0.006532964385144169
000001.SH,20210510,3427.9909,3423.5896,3429.7359,3401.9346,3418.8741,9.1168,0.2667,374170884.0,399717549.0,8.139729625105046,0.0026630597763919184
000001.SH,20210511,3441.8454,3406.598,3448.0959,3384.6966,3427.9909,13.8545,0.4042,350934112.0,390326273.8,8.143763060016083,0.004033434911036693
000001.SH,20210512,3462.7513,3429.7544,3466.3708,3428.3944,3441.8454,20.9059,0.6074,311444547.0,343860406.4,8.149818725479294,0.006055665463211568
000001.SH,20210513,3429.5361,3432.138,3448.0169,3418.3846,3462.7513,-33.2152,-0.9592,319325327.0,356376917.8,8.140180283199765,-0.009638442279529258
000001.SH,20210514,3490.3762,3436.0919,3490.6437,3422.5649,3429.5361,60.8401,1.774,336982309.0,411116942.8,8.157764803083426,0.017584519883660832
000001.SH,20210517,3517.6158,3490.4091,3530.5055,3490.1438,3490.3762,27.2396,0.7804,322135969.0,424476783.4,8.165538709555399,0.007773906471973291
000001.SH,20210518,3529.0144,3520.6488,3529.0144,3510.862,3517.6158,11.3986,0.324,271308558.0,336028774.7,8.168773904143,0.0032351945876012422
000001.SH,20210519,3510.9647,3521.1097,3521.1097,3503.8151,3529.0144,-18.0497,-0.5115,278321117.0,349973152.3,8.163646122002254,-0.005127782140746717
000001.SH,20210520,3506.9444,3500.8773,3517.7399,3486.0662,3510.9647,-4.0203,-0.1145,326009333.0,390355321.5,8.162500396008229,-0.0011457259940250708
000001.SH,20210521,3486.5569,3510.8353,3518.3769,3479.6744,3506.9444,-20.3875,-0.5813,283826285.0,356025931.3,8.156669966619678,-0.0058304293885509395
000001.SH,20210524,3497.2821,3486.2711,3498.3037,3469.8746,3486.5569,10.7252,0.3076,289509242.0,367181627.9,8.159741402954777,0.0030714363350998752
000001.SH,20210525,3581.3418,3502.539,3584.5774,3502.4429,3497.2821,84.0597,2.4036,341241127.0,472213531.4,8.18349281364237,0.023751410687593122
000001.SH,20210526,3593.357,3586.8388,3603.4881,3585.3695,3581.3418,12.0152,0.3355,341980288.0,455831256.7,8.18684214204406,0.0033493284016898883
000001.SH,20210527,3608.8507,3585.7337,3626.3584,3579.2601,3593.357,15.4937,0.4312,309551486.0,429004239.3,8.191144634986854,0.004302492942793279
000001.SH,20210528,3600.7844,3610.7668,3622.1801,3582.358,3608.8507,-8.0663,-0.2235,349208830.0,452445032.0,8.188906989598754,-0.002237645388099452
000001.SH,20210531,3615.4773,3600.0702,3615.6568,3580.6524,3600.7844,14.6929,0.408,331523770.0,449694381.0,8.192979159072271,0.004072169473516851
000001.SH,20210601,3624.7138,3608.5978,3626.0737,3581.9115,3615.4773,9.2365,0.2555,352811413.0,471663104.8,8.195530612447786,0.0025514533755153224
000001.SH,20210602,3597.1379,3626.3283,3629.2896,3584.5955,3624.7138,-27.5759,-0.7608,348558420.0,454678066.4,8.187893780464236,-0.007636831983550252
000001.SH,20210603,3584.2121,3595.4215,3618.5067,3584.2054,3597.1379,-12.9258,-0.3593,354233031.0,443506527.3,8.184293952031272,-0.003599828432964358
000001.SH,20210604,3591.8447,3565.4716,3618.8001,3561.8907,3584.2121,7.6326,0.213,330893038.0,435280519.9,8.18642119352084,0.002127241489567666
000001.SH,20210607,3599.541,3597.1413,3600.3759,3581.8988,3591.8447,7.6963,0.2143,303718677.0,432219952.2,8.188561616315386,0.002140422794546737
000001.SH,20210608,3580.1063,3598.7527,3621.5227,3563.2503,3599.541,-19.4347,-0.5399,304491470.0,443161808.0,8.183147771691356,-0.005413844624030162
000001.SH,20210609,3591.3965,3576.8015,3598.7082,3572.6364,3580.1063,11.2902,0.3154,298323296.0,403236322.8,8.186296403057009,0.0031486313656525766
000001.SH,20210610,3610.859,3587.5282,3624.3433,3584.1332,3591.3965,19.4625,0.5419,318174808.0,442117285.4,8.191700973159787,0.005404570102777839
000001.SH,20210611,3589.7481,3614.1134,3614.4038,3587.1491,3610.859,-21.1109,-0.5847,360554970.0,495372693.1,8.185837311889577,-0.0058636612702098745
000001.SH,20210615,3556.559,3587.4658,3592.9465,3547.187,3589.7481,-33.1891,-0.9246,349168566.0,444719204.2,8.176548783379424,-0.009288528510152716
000001.SH,20210616,3518.3292,3556.7139,3561.0921,3513.5592,3556.559,-38.2298,-1.0749,312597306.0,410609314.7,8.165741496814947,-0.010807286564476826
000001.SH,20210617,3525.6042,3508.317,3534.1976,3507.3535,3518.3292,7.275,0.2068,277229918.0,388761041.7,8.167807104813658,0.0020656079987109166
000001.SH,20210618,3525.0968,3520.4966,3535.6221,3503.1833,3525.6042,-0.5074,-0.0144,296708585.0,446297401.4,8.16766317586223,-0.0001439289514273412
000001.SH,20210621,3529.1826,3515.5006,3540.2959,3504.0075,3525.0968,4.0858,0.1159,280898277.0,426562789.1,8.168821565039979,0.0011583891777480204
000001.SH,20210622,3557.412,3539.7876,3560.1946,3536.812,3529.1826,28.2294,0.7999,307536399.0,437092259.2,8.176788593185814,0.007967028145834831
000001.SH,20210623,3566.2199,3559.3988,3577.4661,3549.8482,3557.412,8.8079,0.2476,310709518.0,470347635.6,8.179261462253745,0.002472869067931427
000001.SH,20210624,3566.6539,3568.5758,3570.4874,3548.8161,3566.2199,0.434,0.0122,335440754.0,461273595.6,8.179383152336229,0.00012169008248363866
000001.SH,20210625,3607.5618,3567.3772,3614.2981,3564.5199,3566.6539,40.9079,1.147,346087832.0,483898970.9,8.190787421478424,0.011404269142195389
000001.SH,20210628,3606.3722,3612.2469,3614.3574,3594.2174,3607.5618,-1.1896,-0.033,321274974.0,456029594.4,8.190457615297557,-0.00032980618086675406
000001.SH,20210629,3573.1779,3601.6772,3601.8265,3570.5253,3606.3722,-33.1943,-0.9204,306071178.0,440898705.2,8.181210646876284,-0.009246968421273039
000001.SH,20210630,3591.197,3572.6236,3594.1185,3569.501,3573.1779,18.0191,0.5043,268162818.0,414698378.9,8.186240852092011,0.005030205215726724
000001.SH,20210701,3588.7816,3600.5464,3607.7049,3573.9374,3591.197,-2.4154,-0.0673,291883192.0,450639037.0,8.18556803669083,-0.0006728154011810261
000001.SH,20210702,3518.7595,3569.8919,3569.8919,3514.3386,3588.7816,-70.0221,-1.9511,291945548.0,452263194.3,8.165863791706736,-0.019704244984094288
000001.SH,20210705,3534.3222,3516.9228,3534.3222,3510.5781,3518.7595,15.5627,0.4423,288094837.0,445431942.1,8.170276820200854,0.00441302849411862
000001.SH,20210706,3530.2589,3533.1304,3538.347,3496.9276,3534.3222,-4.0633,-0.115,314070211.0,492886901.2,8.169126490014097,-0.0011503301867570315
000001.SH,20210707,3553.7155,3508.5901,3557.879,3504.4723,3530.2589,23.4566,0.6644,318839189.0,457607653.2,8.175748954863215,0.006622464849117549
000001.SH,20210708,3525.5039,3557.2177,3558.6772,3521.0579,3553.7155,-28.2116,-0.7939,350877857.0,526858673.0,8.16777865538455,-0.007970299478664344
000001.SH,20210709,3524.0881,3512.2334,3529.3098,3485.0543,3525.5039,-1.4158,-0.0402,349884317.0,493020839.3,8.167376986743575,-0.0004016686409755721
000001.SH,20210712,3547.8362,3545.1977,3565.0321,3527.3927,3524.0881,23.7481,0.6739,403639558.0,564759282.7,8.174093175509181,0.0067161887656066455
000001.SH,20210713,3566.5225,3547.5897,3567.4813,3542.8154,3547.8362,18.6863,0.5267,362416711.0,511917230.7,8.179346310404208,0.0052531348950264345
000001.SH,20210714,3528.5011,3560.8281,3560.8281,3525.4938,3566.5225,-38.0214,-1.0661,372221722.0,507716415.4,8.168628442188037,-0.0107178682161706
000001.SH,20210715,3564.5902,3519.063,3565.9347,3514.258,3528.5011,36.0891,1.0228,363259164.0,507481841.3,8.178804375329394,0.010175933141356452
000001.SH,20210716,3539.3038,3559.526,3565.9992,3537.7288,3564.5902,-25.2864,-0.7094,366014779.0,518640630.1,8.171685320119728,-0.0071190552096656035
000001.SH,20210719,3539.1225,3530.4932,3544.8793,3506.3423,3539.3038,-0.1813,-0.0051,336760946.0,486952459.4,8.171634094044226,-5.122607550234193e-05
000001.SH,20210720,3536.7905,3515.0718,3538.6361,3509.1916,3539.1225,-2.332,-0.0659,293780594.0,422649888.6,8.170974956464544,-0.0006591375796816124
000001.SH,20210721,3562.6611,3543.0534,3569.0898,3543.0534,3536.7905,25.8706,0.7315,338978748.0,517239989.2,8.178263044607096,0.007288088142551885
000001.SH,20210722,3574.7344,3563.6608,3576.4732,3558.2933,3562.6611,12.0733,0.3389,381067054.0,566769499.2,8.1816461586619,0.0033831140548041816
000001.SH,20210723,3550.3964,3571.7152,3571.8541,3541.5101,3574.7344,-24.338,-0.6808,446421246.0,604195152.7,8.174814538207558,-0.006831620454342158
000001.SH,20210726,3467.4409,3538.0143,3538.0143,3424.7424,3550.3964,-82.9555,-2.3365,442882203.0,639061193.8,8.151172108063923,-0.023642430143635096
000001.SH,20210727,3381.1833,3467.4473,3483.8738,3380.2763,3467.4409,-86.2576,-2.4876,469075443.0,702741087.5,8.12598101596769,-0.02519109209623238
000001.SH,20210728,3361.5895,3355.8189,3385.536,3312.7206,3381.1833,-19.5938,-0.5795,395825419.0,564697720.1,8.120169206573244,-0.0058118093944461435
000001.SH,20210729,3411.724,3403.8383,3416.6071,3382.571,3361.5895,50.1345,1.4914,344569428.0,539748855.4,8.134973014366683,0.01480380779343804
000001.SH,20210730,3397.3574,3398.196,3404.8813,3370.4506,3411.724,-14.3666,-0.4211,381440956.0,568820969.7,8.130753173106184,-0.004219841260498569
000001.SH,20210802,3464.2854,3385.6902,3464.2914,3367.643,3397.3574,66.928,1.97,432927871.0,657885783.9,8.150261656588663,0.019508483482479022
000001.SH,20210803,3447.9914,3446.7841,3470.6571,3435.4619,3464.2854,-16.294,-0.4703,400698081.0,603419198.5,8.145547137580937,-0.0047145190077255705
000001.SH,20210804,3477.2186,3442.9368,3477.5972,3440.7835,3447.9914,29.2272,0.8477,348744218.0,546820756.0,8.153988000322087,0.008440862741149857
000001.SH,20210805,3466.5491,3461.7185,3486.1572,3449.3885,3477.2186,-10.6695,-0.3068,348436922.0,540401110.9,8.150914882424741,-0.0030731178973457673
000001.SH,20210806,3458.2277,3465.4842,3466.3904,3436.9317,3466.5491,-8.3214,-0.24,336824400.0,516406643.1,8.148511511385982,-0.0024033710387598717
000001.SH,20210809,3494.6348,3441.7502,3502.841,3438.703,3458.2277,36.4071,1.0528,349910094.0,539498929.6,8.158984157076612,0.01047264569062989
000001.SH,20210810,3529.9309,3488.6642,3529.9309,3477.0641,3494.6348,35.2961,1.01,345112992.0,553440311.8,8.169033574664926,0.010049417588314569
000001.SH,20210811,3532.6213,3527.1093,3544.0941,3524.0444,3529.9309,2.6904,0.0762,383783554.0,541942732.6,8.16979545225647,0.0007618775915432252
000001.SH,20210812,3524.7374,3522.7238,3538.396,3513.4457,3532.6213,-7.8839,-0.2232,381074593.0,538163449.9,8.16756121601747,-0.002234236238999543
000001.SH,20210813,3516.2989,3514.4671,3540.0799,3500.7995,3524.7374,-8.4385,-0.2394,378187282.0,532907854.3,8.16516426656837,-0.00239694944909985
000001.SH,20210816,3517.3447,3514.3445,3537.85,3510.8976,3516.2989,1.0458,0.0297,391099721.0,535458941.4,8.165461637338678,0.00029737077030844716
000001.SH,20210817,3446.976,3512.109,3531.7249,3438.1233,3517.3447,-70.3687,-2.0006,422885804.0,570430624.0,8.145252603916473,-0.020209033422204925
000001.SH,20210818,3485.2859,3442.3472,3487.4364,3437.6908,3446.976,38.3099,1.1114,389203756.0,535463068.1,8.156305357132474,0.011052753216000966
000001.SH,20210819,3465.5546,3475.298,3480.4598,3446.0146,3485.2859,-19.7313,-0.5661,382383031.0,537926524.4,8.15062795653619,-0.005677400596283633
000001.SH,20210820,3427.3338,3442.5062,3453.1531,3394.9723,3465.5546,-38.2208,-1.1029,391136918.0,552667602.6,8.13953792010761,-0.011090036428580419
000001.SH,20210823,3477.1321,3436.7963,3481.2543,3436.6706,3427.3338,49.7983,1.453,384727440.0,564308155.5,8.153963123808452,0.014425203700842104
000001.SH,20210824,3514.471,3482.2658,3522.6973,3481.1409,3477.1321,37.3389,1.0738,430236463.0,616084137.9,8.164644295052538,0.010681171244085519
000001.SH,20210825,3540.3837,3517.9151,3540.3948,3510.0664,3514.471,25.9127,0.7373,450047019.0,598611868.7,8.171990390084575,0.007346095032037425
000001.SH,20210826,3501.6643,3537.3139,3537.3155,3499.4529,3540.3837,-38.7194,-1.0936,502903147.0,622393476.0,8.160993648742128,-0.010996741342447436
000001.SH,20210827,3522.1567,3494.4176,3530.1927,3493.375,3501.6643,20.4924,0.5852,455345906.0,595518692.6,8.166828779832464,0.005835131090336176
000001.SH,20210830,3528.1512,3535.0727,3539.494,3512.9929,3522.1567,5.9945,0.1702,512785716.0,699116242.8,8.168529273351197,0.0017004935187330261
000001.SH,20210831,3543.9402,3519.0245,3543.9402,3496.3891,3528.1512,15.789,0.4475,524205056.0,703504818.9,8.172994437993447,0.004465164642249775
000001.SH,20210901,3567.1008,3543.8663,3582.3236,3514.6744,3543.9402,23.1606,0.6535,667276305.0,842528984.4,8.179508444000824,0.006514006007376949
000001.SH,20210902,3597.0426,3559.9025,3597.3656,3557.6769,3567.1008,29.9418,0.8394,572684039.0,691113292.8,8.187867286828162,0.008358842827338009
000001.SH,20210903,3581.7344,3602.7421,3613.948,3569.3989,3597.0426,-15.3082,-0.4256,614532353.0,743840780.6,8.18360243135114,-0.004264855477021712
000001.SH,20210906,3621.8593,3580.1413,3626.2865,3580.1413,3581.7344,40.1249,1.1203,521713276.0,654085732.9,8.194742791747366,0.011140360396225901
000001.SH,20210907,3676.5866,3621.7099,3681.9254,3615.1444,3621.8593,54.7273,1.511,547721875.0,658867924.8,8.209740046370422,0.014997254623056122
000001.SH,20210908,3675.1865,3673.4023,3695.3204,3660.9998,3676.5866,-1.4001,-0.0381,586436193.0,674348482.7,8.209359158658605,-0.0003808877118167686
000001.SH,20210909,3693.1296,3666.8246,3693.4499,3662.1633,3675.1865,17.9431,0.4882,604810330.0,679465424.4,8.214229507656787,0.004870348998181839
000001.SH,20210910,3703.1103,3691.1856,3722.8732,3681.6415,3693.1296,9.9807,0.2703,635200433.0,759084638.1,8.216928367129464,0.0026988594726766735
000001.SH,20210913,3715.3723,3699.2534,3716.8315,3692.8157,3703.1103,12.262,0.3311,557484019.0,696192354.7,8.22023416747384,0.0033058003443766637
000001.SH,20210914,3662.6015,3709.6336,3723.8451,3655.6341,3715.3723,-52.7708,-1.4203,564952386.0,693778088.3,8.205928966251896,-0.01430520122194423
000001.SH,20210915,3656.2232,3651.1583,3677.5265,3638.3225,3662.6015,-6.3783,-0.1741,474970001.0,604231544.1,8.204185981038773,-0.00174298521312366
000001.SH,20210916,3607.0922,3664.841,3677.9198,3606.7276,3656.2232,-49.131,-1.3438,546741474.0,673955340.4,8.190657241985225,-0.013528739053548122
000001.SH,20210917,3613.9663,3595.2715,3620.9575,3569.2707,3607.0922,6.8741,0.1906,516850210.0,628834394.3,8.192561146260884,0.0019039042756592295
000001.SH,20210922,3628.4897,3563.2074,3629.4539,3560.5033,3613.9663,14.5234,0.4019,472296053.0,559874729.6,8.196571780075606,0.004010633814722553
000001.SH,20210923,3642.2204,3651.2661,3670.9542,3632.2822,3628.4897,13.7307,0.3784,534995486.0,633218929.1,8.200348774656412,0.0037769945808054928
000001.SH,20210924,3613.0673,3637.8677,3651.4294,3607.7919,3642.2204,-29.1531,-0.8004,507304772.0,606788609.1,8.192312358153785,-0.008036416502626764
000001.SH,20210927,3582.8307,3625.9597,3640.8077,3559.9154,3613.0673,-30.2366,-0.8369,510802795.0,640673648.2,8.183908465281533,-0.008403892872252072
000001.SH,20210928,3602.2184,3577.8859,3610.917,3568.8189,3582.8307,19.3877,0.5411,444168807.0,500081996.1,8.189305156879474,0.0053966915979408725
000001.SH,20210929,3536.2944,3573.5178,3573.5178,3518.0477,3602.2184,-65.924,-1.8301,452511151.0,511106926.3,8.170834678210339,-0.018470478669135204
000001.SH,20210930,3568.1668,3541.9283,3572.4259,3541.9283,3536.2944,31.8724,0.9013,395629626.0,445734703.1,8.17980724148613,0.008972563275790435
000001.SH,20211008,3592.1666,3609.0874,3612.5539,3571.7338,3568.1668,23.9998,0.6726,407161148.0,492964826.4,8.186510809192857,0.006703567706727753
000001.SH,20211011,3591.7087,3600.3569,3614.6988,3586.7487,3592.1666,-0.4579,-0.0127,394361159.0,468673831.4,8.186383329251601,-0.0001274799412556149
000001.SH,20211012,3546.9362,3581.2967,3583.6391,3515.1408,3591.7087,-44.7725,-1.2466,405393748.0,461983492.1,8.173839467580558,-0.012543861671042933
000001.SH,20211013,3561.7623,3543.4918,3569.1332,3515.6481,3546.9362,14.8261,0.418,325050667.0,405020008.8,8.17801072944998,0.0041712618694216275
000001.SH,20211014,3558.2795,3555.1085,3569.6864,3547.182,3561.7623,-3.4828,-0.0978,294969196.0,377519263.1,8.177032420508654,-0.0009783089413257784
000001.SH,20211015,3572.3662,3551.9874,3578.7661,3542.6932,3558.2795,14.0867,0.3959,320292984.0,425924720.9,8.18098345633848,0.003951035829825145
000001.SH,20211018,3568.1379,3571.0482,3571.0482,3539.4779,3572.3662,-4.2283,-0.1184,340950616.0,455787893.4,8.179799142056181,-0.00118431428229826
000001.SH,20211019,3593.1533,3562.2955,3596.7875,3560.6221,3568.1379,25.0154,0.7011,334197652.0,440181531.8,8.186785452498913,0.006986310442732346
000001.SH,20211020,3587.0009,3583.2364,3596.0499,3574.2957,3593.1533,-6.1524,-0.1712,344245008.0,450482950.9,8.1850717284383,-0.0017137240606128756
000001.SH,20211021,3594.7831,3590.0496,3610.9602,3576.3547,3587.0009,7.7822,0.217,352310867.0,453571672.5,8.18723893453805,0.002167206099748853
000001.SH,20211022,3582.6036,3594.7457,3607.5776,3578.7602,3594.7831,-12.1795,-0.3388,353157203.0,455441250.1,8.183845077637304,-0.003393856900745007
000001.SH,20211025,3609.8626,3574.2631,3611.0908,3564.2059,3582.6036,27.259,0.7609,321196816.0,443961628.8,8.191424989660762,0.007579912023457425
000001.SH,20211026,3597.6377,3612.8332,3625.0156,3589.706,3609.8626,-12.2249,-0.3387,337278291.0,465179593.7,8.188032714609953,-0.0033922750508086352
000001.SH,20211027,3562.3052,3589.8573,3589.8573,3553.1277,3597.6377,-35.3325,-0.9821,350620940.0,470777794.1,8.178163142380107,-0.009869572229845858
000001.SH,20211028,3518.4166,3548.7021,3552.0419,3509.4872,3562.3052,-43.8886,-1.232,378171666.0,502982768.1,8.165766337843028,-0.012396804537079475
000001.SH,20211029,3547.3361,3519.3276,3547.3361,3502.8013,3518.4166,28.9195,0.8219,358809377.0,527231831.4,8.173952206416486,0.00818586857345771
000001.SH,20211101,3544.4795,3530.3963,3556.59,3519.2901,3547.3361,-2.8566,-0.0805,382251325.0,564100255.1,8.17314660166994,-0.000805604746545896
000001.SH,20211102,3505.6283,3543.3827,3559.0478,3477.664,3544.4795,-38.8512,-1.0961,417563173.0,585519469.8,8.162125041606426,-0.011021560063513292
000001.SH,20211103,3498.5368,3501.1051,3512.6089,3480.4877,3505.6283,-7.0915,-0.2023,306607669.0,449115126.7,8.160100102924398,-0.0020249386820285764
000001.SH,20211104,3526.8657,3505.8944,3527.9517,3503.0059,3498.5368,28.3289,0.8097,319440829.0,468829179.6,8.16816485182466,0.008064748900261876
000001.SH,20211105,3491.5677,3520.2073,3525.8723,3491.4565,3526.8657,-35.298,-1.0008,354533565.0,485823223.5,8.158106112045122,-0.010058739779537973
000001.SH,20211108,3498.6308,3491.9709,3507.2744,3484.2399,3491.5677,7.0631,0.2023,298183722.0,421968075.4,8.160126970938823,0.002020858893700961
000001.SH,20211109,3507.0018,3507.1075,3514.9512,3489.0431,3498.6308,8.371,0.2393,287315989.0,421200703.3,8.162516763399243,0.002389792460419926
000001.SH,20211110,3492.4616,3498.9445,3498.9445,3448.4378,3507.0018,-14.5402,-0.4146,307030708.0,443112742.3,8.158362096081408,-0.004154667317834537
000001.SH,20211111,3532.7858,3486.451,3534.1991,3482.8291,3492.4616,40.3242,1.1546,322087957.0,464803859.2,8.169842017160006,0.011479921078597854
000001.SH,20211112,3539.1002,3534.1512,3543.648,3527.3896,3532.7858,6.3144,0.1787,308683354.0,443398367.0,8.171627793027447,0.0017857758674413304
000001.SH,20211115,3533.3026,3542.9034,3550.4438,3521.2924,3539.1002,-5.7976,-0.1638,313017612.0,464065405.7,8.169988293281012,-0.0016394997464352912
000001.SH,20211116,3521.7867,3530.4575,3549.7654,3517.8065,3533.3026,-11.5159,-0.3259,310399909.0,444700782.8,8.16672372504161,-0.0032645682394019104
000001.SH,20211117,3537.3662,3518.5646,3537.5125,3513.523,3521.7867,15.5795,0.4424,276735671.0,401552317.9,8.171137717914618,0.0044139928730082545
000001.SH,20211118,3520.7106,3531.4923,3537.9758,3513.1136,3537.3662,-16.6556,-0.4708,312426927.0,432898314.2,8.166418123218127,-0.004719594696490859
000001.SH,20211119,3560.3734,3519.2758,3561.9127,3517.6514,3520.7106,39.6628,1.1266,317989976.0,440593606.0,8.177620705986202,0.01120258276807462
000001.SH,20211122,3582.0797,3562.7628,3585.1876,3562.7505,3560.3734,21.7063,0.6097,330009385.0,509123407.0,8.183698832512713,0.00607812652651063
000001.SH,20211123,3589.0894,3580.5058,3598.3749,3577.3608,3582.0797,7.0097,0.1957,360011593.0,508083893.8,8.1856538002829,0.0019549677701871104
000001.SH,20211124,3592.7025,3590.0189,3602.7354,3575.2884,3589.0894,3.6131,0.1007,336775246.0,481020420.0,8.186659983796746,0.0010061835138461817
000001.SH,20211125,3584.1788,3593.3883,3597.1478,3579.5333,3592.7025,-8.5237,-0.2373,306451518.0,450558843.1,8.184284661243293,-0.002375322553453074
000001.SH,20211126,3564.0894,3576.1136,3576.1136,3554.8798,3584.1788,-20.0894,-0.5605,301000066.0,434625236.1,8.178663872451182,-0.005620788792111142
000001.SH,20211129,3562.6968,3528.672,3563.677,3526.3551,3564.0894,-1.3926,-0.0391,333618331.0,490038170.2,8.17827306515638,-0.000390807294801121
000001.SH,20211130,3563.8872,3570.7468,3582.115,3546.3618,3562.6968,1.1904,0.0334,349187938.0,493605518.0,8.178607138258183,0.00033407310180244565
000001.SH,20211201,3576.8853,3561.886,3576.8853,3558.691,3563.8872,12.9981,0.3647,329873517.0,467522790.6,8.182247672767817,0.0036405345096337527
000001.SH,20211202,3573.8358,3573.2468,3586.867,3567.137,3576.8853,-3.0495,-0.0853,354041524.0,468424828.2,8.181394751742868,-0.0008529210249488273
000001.SH,20211203,3607.4322,3576.4496,3608.4698,3573.2135,3573.8358,33.5964,0.9401,377551048.0,493565554.8,8.190751496292618,0.009356744549750218
000001.SH,20211206,3589.3061,3615.2356,3626.1257,3586.8052,3607.4322,-18.1261,-0.5025,418676743.0,528229670.8,8.185714175891924,-0.005037320400694156
000001.SH,20211207,3595.0882,3611.217,3614.2228,3572.5688,3589.3061,5.7821,0.1611,403842594.0,524119459.4,8.187323803929296,0.0016096280373716354
000001.SH,20211208,3637.5675,3602.824,3637.715,3591.9857,3595.0882,42.4793,1.1816,361036657.0,486034352.1,8.199070468008605,0.011746664079309355
000001.SH,20211209,3673.0412,3641.1579,3688.3968,3638.7022,3637.5675,35.4737,0.9752,431918157.0,568529389.6,8.208775262745595,0.009704794736990152
000001.SH,20211210,3666.3479,3654.3684,3667.8547,3651.3525,3673.0412,-6.6933,-0.1822,419988801.0,556324240.5,8.206951322969577,-0.0018239397760186904
000001.SH,20211213,3681.082,3686.9368,3708.9424,3678.0583,3666.3479,14.7341,0.4019,424092009.0,574187961.7,8.210962009686186,0.004010686716609868
